2023-08_DD 16:58:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:58:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:58:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:59:05:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:59:05:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:02:11:	 controller:Products	 action:Post	 Method:POST
2023-08_DD 17:02:11:	 controller:Products	 action:Post	 Method:POST
2023-08_DD 17:02:16:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:02:16:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:11:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:11:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:39:35:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:39:35:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:41:33:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:41:33:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:41:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 12:41:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:10:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:10:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:11:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:11:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:15:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:15:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:13:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:14:06:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 13:14:06:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:32:49:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:32:50:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:00:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:00:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:40:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:42:45:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:42:45:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:45:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:45:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:47:20:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 14:47:20:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:04:42:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:04:42:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:05:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:05:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:06:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:06:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:07:08:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:07:08:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:10:19:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:10:20:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:11:40:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:11:40:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:03:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:03:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:32:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:32:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:13:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:15:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:15:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:15:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:15:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:16:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:16:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:16:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:16:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:19:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:19:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:19:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:19:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:33:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:33:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:26:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:29:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:29:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:29:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:29:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:30:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:30:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:30:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:30:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:32:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:32:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:32:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:32:38:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:22:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:22:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:22:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:22:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:49:	 controller:Products	 action:Post	 Method:POST
2023-08_DD 15:33:49:	 controller:Products	 action:Post	 Method:POST
2023-08_DD 15:33:52:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:52:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:52:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:33:52:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:35:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:35:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:35:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:35:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:40:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:40:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:40:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:40:46:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:47:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:47:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:50:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:52:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:52:10:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:52:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:52:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:53:36:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:53:36:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:55:21:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:55:21:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:57:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:57:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:58:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:58:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:58:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 15:58:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:07:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:07:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:13:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:13:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:14:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:03:14:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:18:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:18:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:58:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:05:58:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:39:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:39:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:57:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:57:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:06:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:07:02:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:07:02:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:07:44:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:07:44:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:07:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:07:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:41:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:45:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:08:45:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:09:23:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:09:23:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:32:52:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:32:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:33:01:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:33:01:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:33:29:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 16:33:29:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:10:27:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:10:27:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:10:29:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 17:10:29:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:42:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:42:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:42:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:42:59:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:48:57:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:48:57:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:57:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 22:57:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:02:35:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:02:35:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:02:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:02:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:03:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:03:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:04:17:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:04:17:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:05:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:05:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:06:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:06:34:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:07:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:07:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:10:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:10:56:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:19:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:19:48:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:21:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:21:04:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:22:19:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:22:19:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:23:27:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:23:27:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:25:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:25:43:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:27:54:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:28:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:28:53:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:47:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:47:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:47:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:47:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:48:19:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:48:19:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:49:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:49:51:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:52:37:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:52:37:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:53:47:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:53:47:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:54:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:54:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:55:17:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:55:17:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:56:08:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:56:08:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:56:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:56:11:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:57:47:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 23:57:47:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:02:02:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:02:02:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:02:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:02:09:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:08:15:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:08:15:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:08:25:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:08:25:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:11:23:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:11:23:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:11:29:	 controller:Products	 action:Get	 Method:GET
2023-08_DD 00:11:29:	 controller:Products	 action:Get	 Method:GET
